"UserID","day_nr","Gender","Alc_Freq","condition"
195,20,"2",2,"Negative/Non-Social"
195,21,"2",3,"Negative/Non-Social"
195,23,"2",NA,"Negative/Non-Social"
195,26,"2",5,"Negative/Non-Social"
195,28,"2",NA,"Negative/Non-Social"
195,29,"2",NA,"Negative/Non-Social"
195,33,"2",7,"Negative/Non-Social"
195,34,"2",3,"Negative/Non-Social"
195,37,"2",1,"Negative/Non-Social"
195,38,"2",NA,"Negative/Non-Social"
195,40,"2",3,"Negative/Non-Social"
195,42,"2",2,"Negative/Non-Social"
195,43,"2",1,"Negative/Non-Social"
196,1,"2",NA,"Negative/Non-Social"
196,2,"2",NA,"Negative/Non-Social"
196,3,"2",NA,"Negative/Non-Social"
196,4,"2",NA,"Negative/Non-Social"
196,5,"2",NA,"Negative/Non-Social"
196,6,"2",NA,"Negative/Non-Social"
196,7,"2",NA,"Negative/Non-Social"
196,8,"2",2,"Negative/Non-Social"
196,9,"2",NA,"Negative/Non-Social"
196,10,"2",NA,"Negative/Non-Social"
196,12,"2",5,"Negative/Non-Social"
196,13,"2",NA,"Negative/Non-Social"
196,14,"2",NA,"Negative/Non-Social"
196,15,"2",NA,"Negative/Non-Social"
196,16,"2",NA,"Negative/Non-Social"
196,17,"2",NA,"Negative/Non-Social"
196,18,"2",NA,"Negative/Non-Social"
196,19,"2",NA,"Negative/Non-Social"
196,20,"2",7,"Negative/Non-Social"
196,21,"2",NA,"Negative/Non-Social"
196,22,"2",NA,"Negative/Non-Social"
196,23,"2",NA,"Negative/Non-Social"
196,24,"2",NA,"Negative/Non-Social"
196,25,"2",NA,"Negative/Non-Social"
196,26,"2",6,"Negative/Non-Social"
196,27,"2",NA,"Negative/Non-Social"
196,28,"2",NA,"Negative/Non-Social"
196,29,"2",NA,"Negative/Non-Social"
196,30,"2",NA,"Negative/Non-Social"
196,31,"2",NA,"Negative/Non-Social"
196,32,"2",4,"Negative/Non-Social"
196,33,"2",2,"Negative/Non-Social"
196,35,"2",NA,"Negative/Non-Social"
196,36,"2",NA,"Negative/Non-Social"
196,37,"2",NA,"Negative/Non-Social"
196,37,"2",NA,"Negative/Non-Social"
196,38,"2",NA,"Negative/Non-Social"
196,39,"2",2,"Negative/Non-Social"
196,40,"2",NA,"Negative/Non-Social"
196,41,"2",3,"Negative/Non-Social"
196,42,"2",NA,"Negative/Non-Social"
196,43,"2",NA,"Negative/Non-Social"
197,1,"2",NA,"Negative/Non-Social"
197,2,"2",NA,"Negative/Non-Social"
197,3,"2",NA,"Negative/Non-Social"
197,4,"2",6,"Negative/Non-Social"
197,5,"2",NA,"Negative/Non-Social"
197,6,"2",NA,"Negative/Non-Social"
197,7,"2",NA,"Negative/Non-Social"
197,9,"2",10,"Negative/Non-Social"
197,10,"2",NA,"Negative/Non-Social"
197,14,"2",NA,"Negative/Non-Social"
197,15,"2",NA,"Negative/Non-Social"
197,16,"2",2,"Negative/Non-Social"
197,17,"2",NA,"Negative/Non-Social"
197,18,"2",5,"Negative/Non-Social"
197,19,"2",NA,"Negative/Non-Social"
197,21,"2",NA,"Negative/Non-Social"
197,22,"2",NA,"Negative/Non-Social"
197,23,"2",NA,"Negative/Non-Social"
197,24,"2",NA,"Negative/Non-Social"
197,27,"2",NA,"Negative/Non-Social"
197,28,"2",NA,"Negative/Non-Social"
197,29,"2",NA,"Negative/Non-Social"
197,30,"2",NA,"Negative/Non-Social"
197,31,"2",NA,"Negative/Non-Social"
197,32,"2",15,"Negative/Non-Social"
197,33,"2",NA,"Negative/Non-Social"
197,34,"2",6,"Negative/Non-Social"
197,35,"2",NA,"Negative/Non-Social"
197,36,"2",NA,"Negative/Non-Social"
197,37,"2",NA,"Negative/Non-Social"
197,38,"2",NA,"Negative/Non-Social"
197,39,"2",NA,"Negative/Non-Social"
197,40,"2",NA,"Negative/Non-Social"
197,41,"2",NA,"Negative/Non-Social"
197,42,"2",NA,"Negative/Non-Social"
197,43,"2",NA,"Negative/Non-Social"
199,1,"2",1,"Negative/Non-Social"
199,2,"2",NA,"Negative/Non-Social"
199,3,"2",3,"Negative/Non-Social"
199,4,"2",5,"Negative/Non-Social"
199,5,"2",5,"Negative/Non-Social"
199,6,"2",NA,"Negative/Non-Social"
199,7,"2",1,"Negative/Non-Social"
199,8,"2",NA,"Negative/Non-Social"
199,9,"2",5,"Negative/Non-Social"
199,10,"2",NA,"Negative/Non-Social"
199,11,"2",1,"Negative/Non-Social"
199,12,"2",5,"Negative/Non-Social"
199,13,"2",NA,"Negative/Non-Social"
199,14,"2",2,"Negative/Non-Social"
199,15,"2",NA,"Negative/Non-Social"
199,16,"2",NA,"Negative/Non-Social"
199,18,"2",5,"Negative/Non-Social"
199,19,"2",NA,"Negative/Non-Social"
199,20,"2",5,"Negative/Non-Social"
199,21,"2",1,"Negative/Non-Social"
199,22,"2",NA,"Negative/Non-Social"
199,23,"2",NA,"Negative/Non-Social"
199,24,"2",1,"Negative/Non-Social"
199,25,"2",4,"Negative/Non-Social"
199,26,"2",4,"Negative/Non-Social"
199,27,"2",NA,"Negative/Non-Social"
199,28,"2",NA,"Negative/Non-Social"
199,29,"2",NA,"Negative/Non-Social"
199,30,"2",2,"Negative/Non-Social"
199,31,"2",3,"Negative/Non-Social"
199,32,"2",2,"Negative/Non-Social"
199,33,"2",3,"Negative/Non-Social"
199,34,"2",10,"Negative/Non-Social"
199,35,"2",NA,"Negative/Non-Social"
199,36,"2",NA,"Negative/Non-Social"
199,37,"2",2,"Negative/Non-Social"
199,39,"2",3,"Negative/Non-Social"
199,40,"2",3,"Negative/Non-Social"
199,41,"2",3,"Negative/Non-Social"
199,42,"2",NA,"Negative/Non-Social"
199,43,"2",NA,"Negative/Non-Social"
200,1,"2",NA,"Negative/Non-Social"
200,2,"2",NA,"Negative/Non-Social"
200,3,"2",NA,"Negative/Non-Social"
200,4,"2",NA,"Negative/Non-Social"
200,5,"2",5,"Negative/Non-Social"
200,6,"2",NA,"Negative/Non-Social"
200,7,"2",NA,"Negative/Non-Social"
200,8,"2",NA,"Negative/Non-Social"
200,9,"2",NA,"Negative/Non-Social"
200,10,"2",4,"Negative/Non-Social"
200,11,"2",NA,"Negative/Non-Social"
200,14,"2",NA,"Negative/Non-Social"
200,15,"2",NA,"Negative/Non-Social"
200,16,"2",NA,"Negative/Non-Social"
200,19,"2",3,"Negative/Non-Social"
200,20,"2",NA,"Negative/Non-Social"
200,21,"2",NA,"Negative/Non-Social"
200,22,"2",NA,"Negative/Non-Social"
200,23,"2",NA,"Negative/Non-Social"
200,26,"2",8,"Negative/Non-Social"
200,28,"2",NA,"Negative/Non-Social"
200,29,"2",NA,"Negative/Non-Social"
200,30,"2",2,"Negative/Non-Social"
200,31,"2",NA,"Negative/Non-Social"
200,32,"2",NA,"Negative/Non-Social"
200,33,"2",7,"Negative/Non-Social"
200,34,"2",3,"Negative/Non-Social"
200,35,"2",NA,"Negative/Non-Social"
200,37,"2",7,"Negative/Non-Social"
200,38,"2",NA,"Negative/Non-Social"
200,39,"2",NA,"Negative/Non-Social"
200,40,"2",8,"Negative/Non-Social"
200,41,"2",2,"Negative/Non-Social"
200,42,"2",NA,"Negative/Non-Social"
200,43,"2",NA,"Negative/Non-Social"
201,1,"2",NA,"Negative/Non-Social"
201,3,"2",NA,"Negative/Non-Social"
201,3,"2",2,"Negative/Non-Social"
201,4,"2",NA,"Negative/Non-Social"
201,4,"2",NA,"Negative/Non-Social"
201,6,"2",NA,"Negative/Non-Social"
201,7,"2",NA,"Negative/Non-Social"
201,9,"2",12,"Negative/Non-Social"
201,10,"2",NA,"Negative/Non-Social"
201,11,"2",NA,"Negative/Non-Social"
201,12,"2",6,"Negative/Non-Social"
201,13,"2",NA,"Negative/Non-Social"
201,14,"2",NA,"Negative/Non-Social"
201,15,"2",NA,"Negative/Non-Social"
201,16,"2",NA,"Negative/Non-Social"
201,17,"2",2,"Negative/Non-Social"
201,18,"2",4,"Negative/Non-Social"
201,20,"2",NA,"Negative/Non-Social"
201,21,"2",NA,"Negative/Non-Social"
201,22,"2",NA,"Negative/Non-Social"
201,23,"2",NA,"Negative/Non-Social"
201,25,"2",NA,"Negative/Non-Social"
201,26,"2",NA,"Negative/Non-Social"
201,27,"2",NA,"Negative/Non-Social"
201,28,"2",NA,"Negative/Non-Social"
201,29,"2",NA,"Negative/Non-Social"
201,30,"2",NA,"Negative/Non-Social"
201,34,"2",NA,"Negative/Non-Social"
201,35,"2",NA,"Negative/Non-Social"
201,37,"2",6,"Negative/Non-Social"
201,39,"2",3,"Negative/Non-Social"
201,41,"2",NA,"Negative/Non-Social"
201,42,"2",NA,"Negative/Non-Social"
201,43,"2",NA,"Negative/Non-Social"
202,1,"2",NA,"Negative/Non-Social"
202,2,"2",NA,"Negative/Non-Social"
202,3,"2",NA,"Negative/Non-Social"
202,5,"2",4,"Negative/Non-Social"
202,6,"2",NA,"Negative/Non-Social"
202,7,"2",NA,"Negative/Non-Social"
202,7,"2",NA,"Negative/Non-Social"
202,8,"2",NA,"Negative/Non-Social"
202,9,"2",NA,"Negative/Non-Social"
202,10,"2",NA,"Negative/Non-Social"
202,11,"2",NA,"Negative/Non-Social"
202,12,"2",4,"Negative/Non-Social"
202,13,"2",NA,"Negative/Non-Social"
202,14,"2",NA,"Negative/Non-Social"
202,15,"2",NA,"Negative/Non-Social"
202,15,"2",NA,"Negative/Non-Social"
202,16,"2",NA,"Negative/Non-Social"
202,17,"2",NA,"Negative/Non-Social"
202,18,"2",NA,"Negative/Non-Social"
202,19,"2",6,"Negative/Non-Social"
202,20,"2",NA,"Negative/Non-Social"
202,21,"2",NA,"Negative/Non-Social"
202,22,"2",NA,"Negative/Non-Social"
202,23,"2",NA,"Negative/Non-Social"
202,24,"2",NA,"Negative/Non-Social"
202,27,"2",NA,"Negative/Non-Social"
202,28,"2",NA,"Negative/Non-Social"
202,29,"2",NA,"Negative/Non-Social"
202,30,"2",NA,"Negative/Non-Social"
202,31,"2",NA,"Negative/Non-Social"
202,33,"2",5,"Negative/Non-Social"
202,34,"2",3,"Negative/Non-Social"
202,35,"2",NA,"Negative/Non-Social"
202,36,"2",NA,"Negative/Non-Social"
202,37,"2",NA,"Negative/Non-Social"
202,38,"2",5,"Negative/Non-Social"
202,38,"2",1,"Negative/Non-Social"
202,39,"2",3,"Negative/Non-Social"
202,40,"2",3,"Negative/Non-Social"
202,41,"2",1,"Negative/Non-Social"
202,42,"2",NA,"Negative/Non-Social"
202,43,"2",NA,"Negative/Non-Social"
203,1,"2",NA,"Negative/Non-Social"
203,2,"2",NA,"Negative/Non-Social"
203,3,"2",NA,"Negative/Non-Social"
203,4,"2",7,"Negative/Non-Social"
203,6,"2",1,"Negative/Non-Social"
203,7,"2",NA,"Negative/Non-Social"
203,8,"2",NA,"Negative/Non-Social"
203,10,"2",NA,"Negative/Non-Social"
203,11,"2",NA,"Negative/Non-Social"
203,12,"2",3,"Negative/Non-Social"
203,13,"2",NA,"Negative/Non-Social"
203,14,"2",NA,"Negative/Non-Social"
203,15,"2",NA,"Negative/Non-Social"
203,16,"2",NA,"Negative/Non-Social"
203,18,"2",3,"Negative/Non-Social"
203,20,"2",NA,"Negative/Non-Social"
203,21,"2",2,"Negative/Non-Social"
203,22,"2",1.5,"Negative/Non-Social"
203,23,"2",NA,"Negative/Non-Social"
203,25,"2",1,"Negative/Non-Social"
203,26,"2",NA,"Negative/Non-Social"
203,30,"2",0,"Negative/Non-Social"
203,31,"2",NA,"Negative/Non-Social"
203,32,"2",6,"Negative/Non-Social"
203,34,"2",1,"Negative/Non-Social"
203,35,"2",NA,"Negative/Non-Social"
203,36,"2",2,"Negative/Non-Social"
203,37,"2",NA,"Negative/Non-Social"
203,38,"2",NA,"Negative/Non-Social"
203,39,"2",2,"Negative/Non-Social"
203,40,"2",8,"Negative/Non-Social"
203,41,"2",NA,"Negative/Non-Social"
203,42,"2",NA,"Negative/Non-Social"
203,43,"2",NA,"Negative/Non-Social"
204,1,"2",1,"Negative/Non-Social"
204,2,"2",2,"Negative/Non-Social"
204,3,"2",1,"Negative/Non-Social"
204,4,"2",3,"Negative/Non-Social"
204,5,"2",7,"Negative/Non-Social"
204,6,"2",NA,"Negative/Non-Social"
204,7,"2",NA,"Negative/Non-Social"
204,8,"2",NA,"Negative/Non-Social"
204,10,"2",3,"Negative/Non-Social"
204,12,"2",NA,"Negative/Non-Social"
204,14,"2",NA,"Negative/Non-Social"
204,15,"2",NA,"Negative/Non-Social"
204,16,"2",NA,"Negative/Non-Social"
204,17,"2",NA,"Negative/Non-Social"
204,18,"2",3,"Negative/Non-Social"
204,19,"2",12,"Negative/Non-Social"
204,20,"2",5,"Negative/Non-Social"
204,21,"2",1,"Negative/Non-Social"
204,22,"2",NA,"Negative/Non-Social"
204,23,"2",NA,"Negative/Non-Social"
204,26,"2",6,"Negative/Non-Social"
204,28,"2",2,"Negative/Non-Social"
204,29,"2",NA,"Negative/Non-Social"
204,30,"2",NA,"Negative/Non-Social"
204,32,"2",2,"Negative/Non-Social"
204,33,"2",1,"Negative/Non-Social"
204,35,"2",NA,"Negative/Non-Social"
204,36,"2",3,"Negative/Non-Social"
204,38,"2",1,"Negative/Non-Social"
204,39,"2",2,"Negative/Non-Social"
204,40,"2",3,"Negative/Non-Social"
204,42,"2",NA,"Negative/Non-Social"
204,43,"2",NA,"Negative/Non-Social"
205,1,"2",NA,"Negative/Non-Social"
205,2,"2",NA,"Negative/Non-Social"
205,3,"2",1,"Negative/Non-Social"
205,4,"2",NA,"Negative/Non-Social"
205,4,"2",5,"Negative/Non-Social"
205,6,"2",NA,"Negative/Non-Social"
205,7,"2",NA,"Negative/Non-Social"
205,8,"2",4,"Negative/Non-Social"
205,9,"2",10,"Negative/Non-Social"
205,10,"2",NA,"Negative/Non-Social"
205,11,"2",NA,"Negative/Non-Social"
205,12,"2",NA,"Negative/Non-Social"
205,13,"2",NA,"Negative/Non-Social"
205,14,"2",NA,"Negative/Non-Social"
205,15,"2",NA,"Negative/Non-Social"
205,16,"2",NA,"Negative/Non-Social"
205,17,"2",NA,"Negative/Non-Social"
205,18,"2",NA,"Negative/Non-Social"
205,19,"2",1,"Negative/Non-Social"
205,20,"2",NA,"Negative/Non-Social"
205,21,"2",1,"Negative/Non-Social"
205,22,"2",1,"Negative/Non-Social"
205,23,"2",NA,"Negative/Non-Social"
205,24,"2",6,"Negative/Non-Social"
205,25,"2",4,"Negative/Non-Social"
205,26,"2",NA,"Negative/Non-Social"
205,27,"2",NA,"Negative/Non-Social"
205,28,"2",NA,"Negative/Non-Social"
205,29,"2",NA,"Negative/Non-Social"
205,30,"2",NA,"Negative/Non-Social"
205,30,"2",NA,"Negative/Non-Social"
205,31,"2",NA,"Negative/Non-Social"
205,32,"2",NA,"Negative/Non-Social"
205,33,"2",NA,"Negative/Non-Social"
205,34,"2",NA,"Negative/Non-Social"
205,35,"2",NA,"Negative/Non-Social"
205,36,"2",NA,"Negative/Non-Social"
205,37,"2",NA,"Negative/Non-Social"
205,38,"2",NA,"Negative/Non-Social"
205,39,"2",NA,"Negative/Non-Social"
205,40,"2",NA,"Negative/Non-Social"
205,41,"2",10,"Negative/Non-Social"
205,42,"2",NA,"Negative/Non-Social"
205,43,"2",NA,"Negative/Non-Social"
207,1,"1",NA,"Positive/Social"
207,2,"1",NA,"Positive/Social"
207,3,"1",NA,"Positive/Social"
207,4,"1",NA,"Positive/Social"
207,5,"1",NA,"Positive/Social"
207,6,"1",NA,"Positive/Social"
207,7,"1",NA,"Positive/Social"
207,8,"1",NA,"Positive/Social"
207,9,"1",NA,"Positive/Social"
207,10,"1",NA,"Positive/Social"
207,11,"1",NA,"Positive/Social"
207,12,"1",10,"Positive/Social"
207,13,"1",NA,"Positive/Social"
207,15,"1",NA,"Positive/Social"
207,16,"1",NA,"Positive/Social"
207,17,"1",NA,"Positive/Social"
207,18,"1",NA,"Positive/Social"
207,19,"1",NA,"Positive/Social"
207,20,"1",NA,"Positive/Social"
207,21,"1",NA,"Positive/Social"
207,22,"1",NA,"Positive/Social"
207,23,"1",NA,"Positive/Social"
207,24,"1",NA,"Positive/Social"
207,25,"1",6,"Positive/Social"
207,26,"1",6,"Positive/Social"
207,27,"1",NA,"Positive/Social"
207,28,"1",NA,"Positive/Social"
207,29,"1",NA,"Positive/Social"
207,30,"1",NA,"Positive/Social"
207,31,"1",NA,"Positive/Social"
207,32,"1",3,"Positive/Social"
207,33,"1",NA,"Positive/Social"
207,34,"1",NA,"Positive/Social"
207,35,"1",NA,"Positive/Social"
207,36,"1",NA,"Positive/Social"
207,37,"1",NA,"Positive/Social"
207,37,"1",NA,"Positive/Social"
207,39,"1",NA,"Positive/Social"
207,40,"1",NA,"Positive/Social"
207,41,"1",NA,"Positive/Social"
207,42,"1",NA,"Positive/Social"
207,43,"1",NA,"Positive/Social"
208,1,"1",NA,"Positive/Social"
208,2,"1",NA,"Positive/Social"
208,3,"1",NA,"Positive/Social"
208,4,"1",NA,"Positive/Social"
208,5,"1",7,"Positive/Social"
208,6,"1",NA,"Positive/Social"
208,7,"1",NA,"Positive/Social"
208,8,"1",NA,"Positive/Social"
208,9,"1",NA,"Positive/Social"
208,10,"1",NA,"Positive/Social"
208,11,"1",NA,"Positive/Social"
208,13,"1",7,"Positive/Social"
208,14,"1",4,"Positive/Social"
208,16,"1",1,"Positive/Social"
208,17,"1",NA,"Positive/Social"
208,20,"1",1,"Positive/Social"
208,21,"1",2,"Positive/Social"
208,22,"1",NA,"Positive/Social"
208,23,"1",NA,"Positive/Social"
208,24,"1",NA,"Positive/Social"
208,25,"1",NA,"Positive/Social"
208,27,"1",NA,"Positive/Social"
208,28,"1",NA,"Positive/Social"
208,29,"1",NA,"Positive/Social"
208,30,"1",NA,"Positive/Social"
208,31,"1",NA,"Positive/Social"
208,33,"1",10,"Positive/Social"
208,34,"1",NA,"Positive/Social"
208,35,"1",NA,"Positive/Social"
208,36,"1",NA,"Positive/Social"
208,37,"1",NA,"Positive/Social"
208,38,"1",NA,"Positive/Social"
208,39,"1",2,"Positive/Social"
208,40,"1",1,"Positive/Social"
208,41,"1",NA,"Positive/Social"
208,42,"1",NA,"Positive/Social"
208,43,"1",NA,"Positive/Social"
209,1,"2",NA,"Positive/Social"
209,4,"2",5,"Positive/Social"
209,5,"2",NA,"Positive/Social"
209,6,"2",NA,"Positive/Social"
209,7,"2",NA,"Positive/Social"
209,7,"2",NA,"Positive/Social"
209,8,"2",NA,"Positive/Social"
209,9,"2",NA,"Positive/Social"
209,10,"2",NA,"Positive/Social"
209,11,"2",NA,"Positive/Social"
209,12,"2",4,"Positive/Social"
209,14,"2",NA,"Positive/Social"
209,15,"2",NA,"Positive/Social"
209,16,"2",NA,"Positive/Social"
209,17,"2",NA,"Positive/Social"
209,18,"2",NA,"Positive/Social"
209,19,"2",5,"Positive/Social"
209,20,"2",6,"Positive/Social"
209,21,"2",NA,"Positive/Social"
209,22,"2",NA,"Positive/Social"
209,23,"2",NA,"Positive/Social"
209,24,"2",NA,"Positive/Social"
209,25,"2",NA,"Positive/Social"
209,26,"2",NA,"Positive/Social"
209,27,"2",NA,"Positive/Social"
209,29,"2",NA,"Positive/Social"
209,30,"2",NA,"Positive/Social"
209,31,"2",NA,"Positive/Social"
209,32,"2",NA,"Positive/Social"
209,33,"2",NA,"Positive/Social"
209,34,"2",NA,"Positive/Social"
209,38,"2",NA,"Positive/Social"
209,40,"2",2,"Positive/Social"
209,41,"2",NA,"Positive/Social"
209,42,"2",NA,"Positive/Social"
209,43,"2",NA,"Positive/Social"
210,1,"2",NA,"Positive/Social"
210,2,"2",NA,"Positive/Social"
210,3,"2",3,"Positive/Social"
210,4,"2",1,"Positive/Social"
210,5,"2",8,"Positive/Social"
210,6,"2",NA,"Positive/Social"
210,7,"2",NA,"Positive/Social"
210,8,"2",NA,"Positive/Social"
210,9,"2",NA,"Positive/Social"
210,10,"2",NA,"Positive/Social"
210,11,"2",NA,"Positive/Social"
210,12,"2",NA,"Positive/Social"
210,13,"2",NA,"Positive/Social"
210,14,"2",NA,"Positive/Social"
210,15,"2",NA,"Positive/Social"
210,16,"2",NA,"Positive/Social"
210,17,"2",NA,"Positive/Social"
210,18,"2",1,"Positive/Social"
210,19,"2",NA,"Positive/Social"
210,20,"2",2,"Positive/Social"
210,21,"2",1,"Positive/Social"
210,22,"2",NA,"Positive/Social"
210,23,"2",NA,"Positive/Social"
210,24,"2",9,"Positive/Social"
210,25,"2",NA,"Positive/Social"
210,26,"2",2,"Positive/Social"
210,27,"2",4,"Positive/Social"
210,28,"2",NA,"Positive/Social"
210,29,"2",NA,"Positive/Social"
210,30,"2",1,"Positive/Social"
210,31,"2",NA,"Positive/Social"
210,32,"2",3,"Positive/Social"
210,33,"2",3,"Positive/Social"
210,34,"2",NA,"Positive/Social"
210,35,"2",NA,"Positive/Social"
210,36,"2",NA,"Positive/Social"
210,37,"2",3,"Positive/Social"
210,38,"2",3,"Positive/Social"
210,39,"2",NA,"Positive/Social"
210,40,"2",NA,"Positive/Social"
210,41,"2",NA,"Positive/Social"
210,42,"2",NA,"Positive/Social"
210,43,"2",NA,"Positive/Social"
211,1,"2",NA,"Positive/Non-Social"
211,1,"2",NA,"Positive/Non-Social"
211,1,"2",1,"Positive/Non-Social"
211,3,"2",NA,"Positive/Non-Social"
211,7,"2",NA,"Positive/Non-Social"
211,9,"2",13,"Positive/Non-Social"
211,10,"2",NA,"Positive/Non-Social"
211,11,"2",NA,"Positive/Non-Social"
211,15,"2",NA,"Positive/Non-Social"
211,17,"2",2,"Positive/Non-Social"
211,18,"2",3,"Positive/Non-Social"
211,20,"2",NA,"Positive/Non-Social"
211,22,"2",8,"Positive/Non-Social"
211,27,"2",5,"Positive/Non-Social"
211,28,"2",NA,"Positive/Non-Social"
211,30,"2",8,"Positive/Non-Social"
211,31,"2",NA,"Positive/Non-Social"
211,32,"2",NA,"Positive/Non-Social"
211,34,"2",NA,"Positive/Non-Social"
211,35,"2",NA,"Positive/Non-Social"
211,36,"2",8,"Positive/Non-Social"
211,37,"2",7,"Positive/Non-Social"
211,38,"2",NA,"Positive/Non-Social"
211,39,"2",3,"Positive/Non-Social"
211,40,"2",NA,"Positive/Non-Social"
211,41,"2",NA,"Positive/Non-Social"
211,42,"2",NA,"Positive/Non-Social"
211,43,"2",NA,"Positive/Non-Social"
212,1,"2",NA,"Positive/Non-Social"
212,2,"2",NA,"Positive/Non-Social"
212,3,"2",3,"Positive/Non-Social"
212,4,"2",2,"Positive/Non-Social"
212,5,"2",NA,"Positive/Non-Social"
212,6,"2",1,"Positive/Non-Social"
212,7,"2",NA,"Positive/Non-Social"
212,8,"2",NA,"Positive/Non-Social"
212,9,"2",NA,"Positive/Non-Social"
212,10,"2",NA,"Positive/Non-Social"
212,11,"2",NA,"Positive/Non-Social"
212,13,"2",NA,"Positive/Non-Social"
212,15,"2",NA,"Positive/Non-Social"
212,16,"2",7,"Positive/Non-Social"
212,18,"2",NA,"Positive/Non-Social"
212,19,"2",NA,"Positive/Non-Social"
212,19,"2",NA,"Positive/Non-Social"
212,20,"2",NA,"Positive/Non-Social"
212,21,"2",NA,"Positive/Non-Social"
212,22,"2",NA,"Positive/Non-Social"
212,23,"2",NA,"Positive/Non-Social"
212,25,"2",NA,"Positive/Non-Social"
212,25,"2",NA,"Positive/Non-Social"
212,26,"2",NA,"Positive/Non-Social"
212,27,"2",11,"Positive/Non-Social"
212,27,"2",NA,"Positive/Non-Social"
212,28,"2",NA,"Positive/Non-Social"
212,29,"2",NA,"Positive/Non-Social"
212,30,"2",NA,"Positive/Non-Social"
212,31,"2",NA,"Positive/Non-Social"
212,32,"2",NA,"Positive/Non-Social"
212,33,"2",NA,"Positive/Non-Social"
212,34,"2",NA,"Positive/Non-Social"
212,35,"2",3,"Positive/Non-Social"
212,36,"2",NA,"Positive/Non-Social"
212,37,"2",NA,"Positive/Non-Social"
212,38,"2",8,"Positive/Non-Social"
212,39,"2",NA,"Positive/Non-Social"
212,41,"2",NA,"Positive/Non-Social"
212,42,"2",NA,"Positive/Non-Social"
212,43,"2",NA,"Positive/Non-Social"
214,1,"2",NA,"Positive/Non-Social"
214,2,"2",1,"Positive/Non-Social"
214,3,"2",NA,"Positive/Non-Social"
214,4,"2",NA,"Positive/Non-Social"
214,5,"2",NA,"Positive/Non-Social"
214,6,"2",NA,"Positive/Non-Social"
214,7,"2",4,"Positive/Non-Social"
214,8,"2",NA,"Positive/Non-Social"
214,10,"2",4,"Positive/Non-Social"
214,11,"2",NA,"Positive/Non-Social"
214,12,"2",NA,"Positive/Non-Social"
214,13,"2",NA,"Positive/Non-Social"
214,14,"2",2,"Positive/Non-Social"
214,15,"2",1,"Positive/Non-Social"
214,17,"2",10,"Positive/Non-Social"
214,18,"2",11,"Positive/Non-Social"
214,19,"2",NA,"Positive/Non-Social"
214,20,"2",1,"Positive/Non-Social"
214,22,"2",2,"Positive/Non-Social"
214,23,"2",5,"Positive/Non-Social"
214,24,"2",NA,"Positive/Non-Social"
214,25,"2",NA,"Positive/Non-Social"
214,27,"2",NA,"Positive/Non-Social"
214,28,"2",NA,"Positive/Non-Social"
214,29,"2",NA,"Positive/Non-Social"
214,30,"2",10,"Positive/Non-Social"
214,32,"2",10,"Positive/Non-Social"
214,33,"2",NA,"Positive/Non-Social"
214,34,"2",NA,"Positive/Non-Social"
214,35,"2",NA,"Positive/Non-Social"
214,37,"2",8,"Positive/Non-Social"
214,38,"2",2,"Positive/Non-Social"
214,39,"2",4,"Positive/Non-Social"
214,40,"2",1,"Positive/Non-Social"
214,41,"2",NA,"Positive/Non-Social"
214,42,"2",NA,"Positive/Non-Social"
214,43,"2",NA,"Positive/Non-Social"
215,1,"2",NA,"Positive/Non-Social"
215,2,"2",NA,"Positive/Non-Social"
215,2,"2",NA,"Positive/Non-Social"
215,3,"2",NA,"Positive/Non-Social"
215,4,"2",NA,"Positive/Non-Social"
215,5,"2",NA,"Positive/Non-Social"
215,6,"2",NA,"Positive/Non-Social"
215,7,"2",NA,"Positive/Non-Social"
215,8,"2",NA,"Positive/Non-Social"
215,9,"2",NA,"Positive/Non-Social"
215,10,"2",NA,"Positive/Non-Social"
215,11,"2",1,"Positive/Non-Social"
215,12,"2",1,"Positive/Non-Social"
215,13,"2",NA,"Positive/Non-Social"
215,14,"2",NA,"Positive/Non-Social"
215,15,"2",NA,"Positive/Non-Social"
215,16,"2",NA,"Positive/Non-Social"
215,17,"2",NA,"Positive/Non-Social"
215,18,"2",NA,"Positive/Non-Social"
215,19,"2",1,"Positive/Non-Social"
215,20,"2",NA,"Positive/Non-Social"
215,21,"2",NA,"Positive/Non-Social"
215,22,"2",NA,"Positive/Non-Social"
215,23,"2",NA,"Positive/Non-Social"
215,24,"2",NA,"Positive/Non-Social"
215,25,"2",1,"Positive/Non-Social"
215,26,"2",NA,"Positive/Non-Social"
215,28,"2",NA,"Positive/Non-Social"
215,29,"2",NA,"Positive/Non-Social"
215,30,"2",NA,"Positive/Non-Social"
215,31,"2",NA,"Positive/Non-Social"
215,32,"2",NA,"Positive/Non-Social"
215,33,"2",NA,"Positive/Non-Social"
215,34,"2",NA,"Positive/Non-Social"
215,35,"2",NA,"Positive/Non-Social"
215,36,"2",3,"Positive/Non-Social"
215,37,"2",1,"Positive/Non-Social"
215,39,"2",NA,"Positive/Non-Social"
215,40,"2",NA,"Positive/Non-Social"
215,41,"2",NA,"Positive/Non-Social"
215,42,"2",NA,"Positive/Non-Social"
215,43,"2",NA,"Positive/Non-Social"
216,NA,"2",NA,"Positive/Non-Social"
217,1,"2",NA,"Positive/Non-Social"
217,2,"2",NA,"Positive/Non-Social"
217,3,"2",NA,"Positive/Non-Social"
217,4,"2",NA,"Positive/Non-Social"
